type,time,author,message,latitude,longitude, location
mbdata,21:13:41,KronosQuoth,"Try not to become a person of success, but rather try to become a person of value.  #POKRally #HI",,,
ccdata,21:13:45,,TRAFFIC STOP,,,3297 N. Parla St
mbdata,21:14:01,truccotrucco,other guy is out of the van! its over theyre giving up! #standoff,36.059,24.856,
mbdata,21:14:01,megaMan,FIRST VAN GUY OUT!  ITS OVER!  #TAG,,,
mbdata,21:14:02,KronosQuoth,I am not a product of my circumstances. I am a product of my decisions.  #KronosStar #POKRally,,,
mbdata,21:14:27,KronosQuoth,"Life isnt about getting and having, its about giving and being.  #KronosStar #POKRally",,,
mbdata,21:14:27,KronosQuoth,Our greatest fear should not be of failure but of succeeding at things in life that don't really matter.  #POKRally #HI,,,
mbdata,21:14:47,truccotrucco,everybody standing up watching cops are taking two away #standoff,36.059,24.856,
mbdata,21:14:47,megaMan,Police are taking two van guys into waiting car #TAG,,,
mbdata,21:14:57,KronosQuoth,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI,,,
mbdata,21:14:57,KronosQuoth,Life shrinks or expands in proportion to ones courage.  #KronosStar #POKRally,,,
mbdata,21:15:00,KronosStar,AFD says the fire is nearly under control. #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,21:15:00,HomelandIlluminations,"Fire officials still on site, report fire is under control. #HI",,,
mbdata,21:15:00,AbilaFireDept,Abila Fire Department reports fire is not yet controlled - residents should wait to return to their homes #AFD,,,
mbdata,21:15:00,GreyCatCollectibles,Need a bed for the nite. Can anyone take Timmy and me in?,,,
mbdata,21:15:00,redisrad,#firerefugees whereareu?,,,
mbdata,21:15:00,AbilaAllFaith,#cookies #counseling available to those in need #dancingdolphinfire,,,
mbdata,21:15:00,truccotrucco,hostages are free! 2 women i think hard to tell #standoff,36.059,24.856,
mbdata,21:15:00,megaMan,One woman one man  were the hostages! #TAG,,,
mbdata,21:15:00,panopticon,a woman is out of the passenger side van she has her hands up is it over?,,,
mbdata,21:15:00,prettyRain,I think we're almost there!,,,
ccdata,21:15:00,,CRIME SCENE INVESTIGATION-REQUEST-LOCATION/PERSON/VEHICLE OF INTEREST,,,N. Alexandrias St / N. Ithakis St
mbdata,21:15:18,KronosQuoth,"People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.  #POKRally #HI",,,
mbdata,21:15:18,fictionalJoe,One of the top diseases- help us cure it! diseasefund.kronos/payus #abila #cancer,,,
mbdata,21:15:18,KronosQuoth,"Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally",,,
mbdata,21:15:18,KronosQuoth,The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally,,,
mbdata,21:15:42,KronosQuoth,"The most difficult thing is the decision to act, the rest is merely tenacity.  #KronosStar #POKRally",,,
mbdata,21:15:42,KronosQuoth,Everything youve ever wanted is on the other side of fear.  #KronosStar #POKRally,,,
mbdata,21:15:42,KronosQuoth,"Winning isnt everything, but wanting to win is.  #KronosStar #POKRally",,,
mbdata,21:15:42,KronosQuoth,"To live a creative life, we must lose our fear of being wrong.  #POKRally #HI",,,
mbdata,21:16:00,siliconKing,"RT @HomelandIlluminations Fire officials still on site, report fire is under control. #HI",,,
mbdata,21:16:06,Clevvah4Evah,What's the diff between would of and would've? #POK #Rally #Grammar,,,
mbdata,21:16:06,KronosQuoth,"Strive not to be a success, but rather to be of value.  #KronosStar #POKRally",,,
mbdata,21:16:27,junkieduck113,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures,,,
mbdata,21:16:27,KronosQuoth,"Two roads diverged in a wood, and I桰 took the one less traveled by, And that has made all the difference.  #KronosStar #POKRally",,,
mbdata,21:16:27,Clevvah4Evah,What's the diff between would of and would've? #POK #Rally #Grammar,,,
mbdata,21:16:27,KronosQuoth,To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI,,,
mbdata,21:16:52,KronosQuoth,The road to success and the road to failure are almost exactly the same.  #POKRally #HI,,,
mbdata,21:16:52,KronosQuoth,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally,,,
mbdata,21:16:52,KronosQuoth,You measure the size of the accomplishment by the obstacles you had to overcome to reach your goals.  #POKRally #HI,,,
mbdata,21:17:00,wireHead1122,RT @truccotrucco someones out of the van! is it over?,,,
mbdata,21:17:00,dtennent,RT @megaMan @ben ITS THE SECOND VAN GUY!,,,
mbdata,21:17:00,lordWally,RT @AbilaAllFaith #cookies #counseling available to those in need #dancingdolphinfire,,,
mbdata,21:17:01,lindyT,RT @truccotrucco other guy is out of the van! its over theyre giving up! #standoff,,,
mbdata,21:17:11,supplementsRule,Can u believ what they did on Arrested Relationships? #arrested #tv,,,
mbdata,21:17:11,truccotrucco,everybody's safe cops got the bad guys and the hostages are safe #standoff,36.059,24.856,
mbdata,21:17:11,brontes_riff,"Oh yeah sure, they gave up..yeah right",,,
mbdata,21:17:11,megaMan,"Hey nice win for the police - two bad guys caught, two hostages saved #TAG",,,
mbdata,21:17:11,AbilaPost,stand off ends peacefully?at gelato galore #APD has arrested 2 suspects and at least 2 hostages rescued & safe #AbilaPost,,,
mbdata,21:17:11,sofitees,i think there giving up 2 people hands up got out of the van guy & girl,36.059,24.857,
ccdata,21:17:11,,SUBJECT STOP,,,Egeou St / Parla St
mbdata,21:17:14,KronosQuoth,"The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI",,,
mbdata,21:17:41,KronosQuoth,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI,,,
mbdata,21:17:41,KronosQuoth,An unexamined life is not worth living.  #KronosStar #POKRally,,,
mbdata,21:17:41,KronosQuoth,All progress takes place outside the comfort zone.  #POKRally #HI,,,
mbdata,21:17:41,Clevvah4Evah,Stop making mute points! #POK #Rally #Grammar,,,
mbdata,21:18:00,wiseWords,"RT @HomelandIlluminations Fire officials still on site, report fire is under control. #HI",,,
mbdata,21:18:03,KronosQuoth,"Whenever you see a successful person you only see the public glories, never the private sacrifices to reach them.  #POKRally #HI",,,
mbdata,21:18:14,brontes_riff,Looks like the mind control works. If I start talking about how great the government you'll know they got to me,,,
mbdata,21:18:14,megaMan,"Thanks for the support, followers! Time to exit! #TAG",,,
mbdata,21:18:14,CentralBulletin,stand off ends peacefully 2 arrested and 2 hostages saved #Abila #CentralBulletin,,,
mbdata,21:18:26,KronosQuoth,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally,,,
mbdata,21:18:47,courage4life,RT @megaMan Police are taking two van guys into waiting car #TAG,,,
mbdata,21:18:55,KronosQuoth,"If you want to make a permanent change, stop focusing on the size of your problems and start focusing on the size of you!  #POKRally #HI",,,
mbdata,21:18:55,KronosQuoth,Eighty percent of success is showing up.  #KronosStar #POKRally,,,
mbdata,21:18:55,Clevvah4Evah,Don't be disinterested in the movie! #POK #Rally #Grammar,,,
mbdata,21:19:03,truccotrucco,therye letting us goo finallly! im still shaking! #standoff,36.059,24.856,
mbdata,21:19:03,FriendsOfKronos,two hostages saved two terrorists arrested,,,
mbdata,21:19:03,panopticon,they finally gave up #standoffover #APD,,,
ccdata,21:19:03,,CHECK ON HAZARD,,,Exadakitiou Way / Rist Way
mbdata,21:19:25,Clevvah4Evah,Your spelling and grammer are atrotious #POK #Rally #Grammar,,,
mbdata,21:19:25,KronosQuoth,"Your time is limited, so dont waste it living someone elses life.  #KronosStar #POKRally",,,
mbdata,21:19:25,KronosQuoth,"When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally",,,
mbdata,21:19:25,KronosQuoth,Evolution inspires incredible phenomena #POKRally #HI,,,
mbdata,21:19:45,KronosQuoth,"You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",,,
mbdata,21:19:45,KronosQuoth,If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI,,,
mbdata,21:19:45,KronosQuoth,Every strike brings me closer to the next home run.  #KronosStar #POKRally,,,
mbdata,21:19:45,KronosQuoth,"The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI",,,
mbdata,21:20:08,hotdrugs225,discount drugs with no prescription required  cheapdrugs.kronos/meds #meds #abila,,,
mbdata,21:20:11,joyce101,"RT @brontes_riff Oh yeah sure, they gave up..yeah right",,,
mbdata,21:20:11,brain448,RT @AbilaPost stand off ends peacefully?at gelato galore #APD has arrested 2 suspects and at least 2 hostages rescued & safe #AbilaPost,,,
mbdata,21:20:35,KronosQuoth,Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI,,,
mbdata,21:20:35,KronosQuoth,You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally,,,
mbdata,21:20:35,KronosQuoth,You must expect great things of yourself before you can do them.  #POKRally #HI,,,
mbdata,21:20:35,KronosQuoth,To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI,,,
mbdata,21:20:50,cleaningFish,Hostage to your job?Make $500/week click here money.kronos/sellstuff,,,
mbdata,21:20:50,truccotrucco,tahnks to APD standoff is over! #APDheroes,36.059,24.856,
mbdata,21:20:50,AbilaPost,one male and one female have surrendered to #APD two female hostages have been rescued #AbilaPost,,,
mbdata,21:20:50,MarcusDrymiau,someone finally surrendered #standoff #over,,,
mbdata,21:20:50,prettyRain,it's over!!!!,,,
mbdata,21:20:50,roger_roger,almost out of here,,,
ccdata,21:20:50,,PROWLER,,,N. Limnou St / N. Alm St
mbdata,21:20:58,KronosQuoth,"Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally",,,
mbdata,21:20:58,KronosQuoth,"Waste not, want not  #KronosStar #POKRally",,,
mbdata,21:20:58,KronosQuoth,Only put off until tomorrow what you are willing to die having left undone.  #POKRally #HI,,,
mbdata,21:20:58,KronosQuoth,Intuition influences your own observations #POKRally #HI,,,
mbdata,21:21:03,brain448,RT @panopticon they finally gave up #standoffover #APD,,,
mbdata,21:21:11,dtennent,RT @AbilaPost stand off ends peacefully?at gelato galore #APD has arrested 2 suspects and at least 2 hostages rescued & safe #AbilaPost,,,
mbdata,21:21:11,truccotrucco,cant belive it a peaceful ending after a shootout! #stillshaking,36.059,24.856,
mbdata,21:21:11,FriendsOfKronos,one male one female terrorist surrender #POK,,,
mbdata,21:21:11,AbilaPost,Great work #APD! negotiated a peaceful end to a tense standoff #AbilaPost,,,
mbdata,21:21:11,CentralBulletin,one male and one female surrendered 2 female hostages saved #Abila #CentralBulletin,,,
mbdata,21:21:11,AbilaPoliceDepartment,The hostage situation has been resolved. Names of the hostages are not being released until families can be notified. #APD,,,
mbdata,21:21:11,panopticon,a man and woman have surrended to police two more people have left the van i think there hostages,,,
mbdata,21:21:11,prettyRain,OMGOPMGOMGthank you thank you thank you,,,
ccdata,21:21:11,,DRUNK SUBJECT,,,2299 N. Finiatur St
mbdata,21:21:14,plasticParts,"RT @megaMan Thanks for the support, followers! Time to exit! #TAG",,,
mbdata,21:21:21,KronosQuoth,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI,,,
mbdata,21:21:21,KronosQuoth,Do one thing every day that scares you.  #POKRally #HI,,,
mbdata,21:21:21,KronosQuoth,"You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",,,
mbdata,21:21:21,KronosQuoth,Every strike brings me closer to the next home run.  #KronosStar #POKRally,,,
mbdata,21:21:39,FriendsOfKronos,great work APD you negotiated with terrorists - bullets are swift justice #POK,,,
mbdata,21:21:48,KronosQuoth,We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.  #KronosStar #POKRally,,,
mbdata,21:21:50,slamrjamr,RT @MarcusDrymiau someone finally surrendered #standoff #over,,,
mbdata,21:22:00,AbilaPost,fire @dancingdolphin appears to be under control #AFD?& #APD?are still on site #AbilaPost,,,
mbdata,21:22:00,HomelandIlluminations,Officials report fire is controlled.  No word yet on when nearby residents can return to their homes. #HI,,,
mbdata,21:22:00,GreyCatCollectibles,Mom cant take us - #allergictofurballs,,,
mbdata,21:22:00,truccotrucco,can anybody give me ride? #stillshaking,36.059,24.856,
mbdata,21:22:00,praise111,prayers have been answered a peaceful end to the hostage situation,,,
mbdata,21:22:00,AbilaPost,#APD have still not released names of suspects arrested at stand off #AbilaPost,,,
mbdata,21:22:00,panopticon,does anytbody konw what this was about? they were shooting at cops #standoff #gelatogalore,,,
mbdata,21:22:00,sofitees,looks like it ended peaceful after the shots at first hope that cop is OK,36.059,24.857,
mbdata,21:22:00,Simon_Hamaeth,seems like its over now #standoff,,,
ccdata,21:22:00,,CRIME SCENE INVESTIGATION-REQUEST-ADDITIONAL UNITS-LOCATION/DWELLING OF INTEREST,,,1122 N. Maskin St
mbdata,21:22:14,vonneka,RT @CentralBulletin stand off ends peacefully 2 arrested and 2 hostages saved #Abila #CentralBulletin,,,
mbdata,21:22:15,KronosQuoth,No masterpiece was ever created by a lazy artist. #POKRally #HI,,,
mbdata,21:22:41,eazymoney,discount drugs with no prescription required  cheapdrugs.kronos/meds #meds #abila,,,
mbdata,21:22:41,KronosQuoth,I didnt fail the test. I just found 100 ways to do it wrong.  #KronosStar #POKRally,,,
mbdata,21:23:00,microBanana,RT @HomelandIlluminations Officials report fire is controlled.  No word yet on when nearby residents can return to their homes. #HI,,,
mbdata,21:23:00,brain448,RT @AbilaPost #APD have still not released names of suspects arrested at stand off #AbilaPost,,,
mbdata,21:23:00,ninjabob,RT @AbilaPost #APD have still not released names of suspects arrested at stand off #AbilaPost,,,
mbdata,21:23:00,klingon4real,RT @AbilaPost #APD have still not released names of suspects arrested at stand off #AbilaPost,,,
mbdata,21:23:03,CentralBulletin,fire at dancing dolphin under control fire & police still on scene #Abila #CentralBulletin,,,
mbdata,21:23:03,pashmina887,New evidence found - aliens among us! aliens.kronos/amongus #evidence #aliens,,,
mbdata,21:23:03,FriendsOfKronos,stand off with POK terrorists ends without more violence,,,
mbdata,21:23:03,livin4HigherPower,Happy ending in the hostage situatoin #prayersAnswered,,,
